OBJECTID,REGION,PCTILE,MINORPCT,LOWINCPCT,LESSHSPCT,LINGISOPCT,UNDER5PCT,OVER64PCT,PRE1960PCT,UNEMPPCT,VULEOPCT,DSLPM,CANCER,RESP,PTRAF,PWDIS,PNPL,PRMP,PTSDF,OZONE,PM25,UST,D_LDPNT_2,D_DSLPM_2,D_CANCR_2,D_RESP_2,D_PTRAF_2,D_PWDIS_2,D_PNPL_2,D_PRMP_2,D_PTSDF_2,D_OZONE_2,D_PM25_2,D_UST_2
11,AK, 10,0.140068100561829,0.066269114585779,0.000000000000000,0.000000000000000,0.012433862433862,0.047920725936648,0.000000000000000,0.000000000000000,0.150878901428754,0.001840717948766,8.000000000000000,0.100000000000000,4.400638414820930,,0.002307270872660,0.008602298109198,0.002652918000792,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.226811785978596,0.881680306446112,,0.000000000000000,0.000000000000000,0.000000000000000,,,0.000000000000000
12,AK, 11,0.147815708182714,0.075909402882635,0.000000000000000,0.000000000000000,0.014412730839321,0.050014775016790,0.000000000000000,0.000000000000000,0.156799098424570,0.001871533658728,8.000000000000000,0.100000000000000,4.964753694016340,,0.002423340910441,0.009066899812863,0.002922642499592,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.232140277175785,0.969355239505909,,0.000000000000000,0.000000000000000,0.000000000000000,,,0.000000000000000
13,AK, 12,0.153604801500785,0.080582426067485,0.001893008839398,0.000000000000000,0.017062865848566,0.051643887612129,0.000000000000000,0.001912350597610,0.159251230021147,0.002106626630141,8.000000000000000,0.100000000000000,5.503168864294010,,0.002473447309533,0.009931163449914,0.003523010416111,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.248657748657748,1.022122063780100,,0.000000000000000,0.000000000000000,0.000000000000000,,,0.000000000000000
14,AK, 13,0.155079487575242,0.085525942027195,0.005950877192983,0.000000000000000,0.019736476001067,0.053884937647757,0.000000000000000,0.006768527338541,0.166020854158048,0.002387302127948,8.000000000000000,0.100000000000000,6.821085660539080,,0.003004323501763,0.011346448235497,0.003812266434345,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.258345428156748,1.105466061055930,,0.000000000000000,0.000000000000000,0.000000000000000,,,0.000000000000000
15,AK, 14,0.158955699234411,0.086862722516915,0.008644457503499,0.000000000000000,0.020940974914077,0.056707981557990,0.000000000000000,0.008333678525736,0.167404720716727,0.003653489746502,8.000000000000000,0.100000000000000,7.466817808718450,,0.003025779242935,0.015625610908176,0.004928094752638,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.267320261437908,1.275550863005260,,0.000000000000000,0.000000000000000,0.000000000000000,,,0.000000000000000
16,AK, 15,0.161166678529112,0.089917539077417,0.011492622720897,0.000000000000000,0.022800494548724,0.059114681741917,0.000000000000000,0.010576649443523,0.170477759115385,0.004237586110838,8.000000000000000,0.100000000000000,9.012704710104151,,0.003048162708286,0.016643739996914,0.004968099550010,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.281842818428184,1.433256212407120,,0.000000000000000,0.137329785253189,0.000000000000000,,,0.000000000000000
17,AK, 16,0.173560206088630,0.094189734211779,0.013242183296467,0.000000000000000,0.025716926483272,0.062284406046782,0.000000000000000,0.012815078778099,0.173230573653725,0.004299926554050,8.000000000000000,0.100000000000000,9.292589563102300,,0.003095849408431,0.018356598159302,0.005378089836491,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.286977642958770,1.660749176599370,,0.000000000000000,0.202985747770556,0.000000000000000,,,0.000000000000000
18,AK, 17,0.176927144541368,0.103010643325708,0.014074771764354,0.000000000000000,0.026529278852596,0.063617981729505,0.000000000000000,0.015543267651825,0.177089333680349,0.004734539239290,8.074626865671640,0.100000000000000,10.054217498961499,,0.003615707956654,0.019667510889987,0.007186046890129,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.316207308818784,1.732777126223260,,0.000000000000000,0.249295755038105,0.000000000000000,,,0.000000000000000
19,AK, 18,0.181859452092443,0.109214387949036,0.015166678338819,0.000000000000000,0.027444107794153,0.065201128384869,0.000000000000000,0.016802559884080,0.180832225054447,0.005012515596553,8.149253731343279,0.100000000000000,10.641158654720901,,0.004104288104413,0.019937086116456,0.008413196142560,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.335522207903861,1.842759957190050,,0.000000000000000,0.270734052977548,0.000000000000000,,,0.000000000000000
20,AK, 19,0.185518628150070,0.113183614573151,0.017703350200244,0.000000000000000,0.028925708622156,0.067302628368420,0.000000000000000,0.018850602399964,0.186086141547791,0.005797164916118,8.223880597014929,0.100000000000000,11.121798131928600,,0.004261238894528,0.022441160820204,0.009013572438574,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.341862049557889,1.921823451910400,,0.000000000000000,0.320123631682980,0.000000000000000,,,0.000000000000000
21,AK, 20,0.187322434955652,0.117101553592754,0.019291486158478,0.000000000000000,0.029572839611750,0.068494878568875,0.000000000000000,0.021214374971771,0.191146173527128,0.006657479920942,8.298507462686571,0.100000000000000,12.046023600419300,,0.004334662362043,0.025771049659790,0.010610085059973,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.355555555555556,1.974644976272780,,0.000000000000000,0.376596035543403,0.065044158698881,,,0.000000000000000
22,AK, 21,0.191153717486544,0.120881142364197,0.020692065064817,0.000000000000000,0.031287339971551,0.070551045510455,0.000000000000000,0.022661561061760,0.194011191193464,0.008515514305457,8.373134328358210,0.100000000000000,12.755925807181200,,0.004849538948090,0.028751237698738,0.011554532023307,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.368079841251313,2.155600031671790,,0.152381755569611,0.462175469028451,0.161864296929420,,,0.000000000000000
23,AK, 22,0.195901817773788,0.123216077608371,0.021405640207690,0.000000000000000,0.033082797176917,0.073100416155962,0.000000000000000,0.023603463442366,0.196053731126028,0.008934622296862,8.447761194029850,0.100000000000000,13.442548848227000,,0.005053373776756,0.030831603025252,0.013385300657770,,,0.000093513364192,0.000000000000000,0.000000000000000,0.000000000000000,0.397081743686832,2.295131755550240,,0.229580958414573,0.499346791577976,0.208489279392240,,,0.765631436056205
24,AK, 23,0.201785905502542,0.127151699968139,0.022871519191485,0.000000000000000,0.034432455986316,0.075738841885508,0.000000000000000,0.024784444975695,0.201968325964646,0.010013098030879,8.522388059701489,0.100000000000000,16.695880463129299,,0.005526305521161,0.033802389690914,0.014310355015919,,,0.000221311595067,0.000000000000000,0.000000000000000,0.000000000000000,0.422505962942876,2.369633136835140,,0.281587641117052,0.563269684990427,0.258437177834724,,,2.342264995102290
25,AK, 24,0.211328599071757,0.131372559095580,0.024533256087761,0.000000000000000,0.034832985011288,0.076646171689280,0.000000000000000,0.025787364774324,0.204183507589598,0.011372079927254,8.597014925373131,0.100000000000000,19.002188702681298,,0.007403540023013,0.037423687785673,0.015192282937310,,,0.000350480666141,0.000000000000000,0.000000000000000,0.000000000000000,0.466384518130531,2.636771642069800,,0.429422509473837,0.618623752974782,0.294181087409109,,,2.834243277170530
26,AK, 25,0.221044045676998,0.133333333333333,0.025817555938038,0.000000000000000,0.036184210526316,0.077575757575757,0.002068252326784,0.027149321266968,0.206445993031358,0.012242735675040,8.671641791044779,0.100000000000000,20.544962798358998,,0.007785004833985,0.038966395397899,0.015946379966750,,,0.000590407525619,0.000000000000000,0.000000000000000,0.000000000000000,0.499791559444158,2.917012697066750,,0.530026109660573,0.645897239263803,0.320819112627986,,,3.300068438797650
27,AK, 26,0.226540828779287,0.138613423613423,0.026329515454072,0.000000000000000,0.036766573249193,0.079483011986332,0.007763406140280,0.028081992271516,0.207682124471758,0.017366402610063,8.746268656716421,0.100000000000000,22.401941456584801,,0.008683938973182,0.040720514659299,0.016254091315344,,,0.000833845013550,1.752347871793040,0.000000000000000,0.000000000000000,0.519850249964367,3.286305430376700,,0.613455460399447,0.760877735628829,0.339066673925356,,,3.543008910405480
28,AK, 27,0.229592576730272,0.140945744552301,0.028684823023806,0.000000000000000,0.037630913687251,0.082450028240949,0.008723656655894,0.030186350048419,0.212541265777949,0.022878781205750,8.820895522388060,0.100000000000000,26.237297909378100,,0.009019571706409,0.042782185873339,0.017144189799095,,,0.001190999998421,2.068135806239570,0.000000000000000,0.000000000000000,0.538961082043103,3.609960565277720,,0.709440497968389,0.833795353584588,0.376258439347671,,,3.920415929677870
